Start Date	12/26/2025
End Date	01/29/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	Membership Type	Quantity	Net Royalty	Net Royalty Total	Currency	ISRC	Item Title	Item Artist	Item Type	Media Type	Vendor Identifier	Offline Indicator	Label/Studio/Network	Grid
CR	143894851	Apple One Family Monthly PAID	19	0.002825	0.053675	USD	MXF600600022	Te Doy una CanciÃ³n	Silvio RodrÃ­guez	0	1	MXF600600022	0	Fonarte Latino, S.A. de C.V.	
CR	143894936	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600023	Como el Largo de Tus Rios	Pablo MilanÃ©s	0	1	MXF600600023	0	Fonarte Latino, S.A. de C.V.	
CR	144252247	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600062	La Maldicion de Malinche	Gabino Palomares	0	1	MXF600600062	0	Fonarte Latino, S.A. de C.V.	
CR	145129173	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600098	Mujer	Amparo Ochoa	0	1	MXF600600098	0	Fonarte Latino, S.A. de C.V.	
CR	145129213	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600100	Mujer de 26 AÃ±os	Amparo Ochoa	0	1	MXF600600100	0	Fonarte Latino, S.A. de C.V.	
CR	145129417	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600103	Tristeza	Amparo Ochoa	0	1	MXF600600103	0	Fonarte Latino, S.A. de C.V.	
CR	145129509	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600105	La Mujer	Amparo Ochoa	0	1	MXF600600105	0	Fonarte Latino, S.A. de C.V.	
CR	145980157	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600170	No Te Salves	Mexicanto	0	1	MXF600600170	0	Fonarte Latino, S.A. de C.V.	
CR	145983047	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	0	1	MXF600600428	1	Fonarte Latino, S.A. de C.V.	
CR	145983047	Apple One Family Monthly PAID	18	0.002825	0.05085	USD	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	0	1	MXF600600428	0	Fonarte Latino, S.A. de C.V.	
CR	145983179	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600430	El Abordaje	Fernando Delgadillo	0	1	MXF600600430	0	Fonarte Latino, S.A. de C.V.	
CR	145983211	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600432	Dibujos	Fernando Delgadillo	0	1	MXF600600432	0	Fonarte Latino, S.A. de C.V.	
CR	145983245	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600433	Julieta	Fernando Delgadillo	0	1	MXF600600433	1	Fonarte Latino, S.A. de C.V.	
CR	145983245	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600600433	Julieta	Fernando Delgadillo	0	1	MXF600600433	0	Fonarte Latino, S.A. de C.V.	
CR	145983263	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600435	Con Cierto Aire a Ti	Fernando Delgadillo	0	1	MXF600600435	0	Fonarte Latino, S.A. de C.V.	
CR	145983336	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600436	En la Floresta	Fernando Delgadillo	0	1	MXF600600436	0	Fonarte Latino, S.A. de C.V.	
CR	145983389	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600437	Amor de Voceador	Fernando Delgadillo	0	1	MXF600600437	0	Fonarte Latino, S.A. de C.V.	
CR	146758650	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602768	Volver a Perdernos	Edgar Oceransky	0	1	MXF600602768	0	Fonarte Latino, S.A. de C.V.	
CR	146759056	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602778	Coincidir	Mexicanto	0	1	MXF600602778	0	Fonarte Latino, S.A. de C.V.	
CR	146844522	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600182	Luna Llena	Alejandro Filio	0	1	MXF600600182	0	Fonarte Latino, S.A. de C.V.	
CR	146844526	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600183	Que Si Me Miras	Alejandro Filio	0	1	MXF600600183	0	Fonarte Latino, S.A. de C.V.	
CR	146844527	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600184	Con la Nieve	Alejandro Filio	0	1	MXF600600184	0	Fonarte Latino, S.A. de C.V.	
CR	146844533	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600185	Travesti	Alejandro Filio	0	1	MXF600600185	0	Fonarte Latino, S.A. de C.V.	
CR	146844535	Apple One Family Monthly PAID	20	0.002825	0.0565	USD	MXF600600186	Esa Mujer	Alejandro Filio	0	1	MXF600600186	0	Fonarte Latino, S.A. de C.V.	
CR	146844545	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600188	Tras Tu Recuerdo	Alejandro Filio	0	1	MXF600600188	0	Fonarte Latino, S.A. de C.V.	
CR	148130434	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600260	Yolanda	Nuevo Amanecer	0	1	MXF600600260	0	Fonarte Latino, S.A. de C.V.	
CR	148130762	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600263	Te Doy una CanciÃ³n	Silvio RodrÃ­guez	0	1	MXF600600263	0	Fonarte Latino, S.A. de C.V.	
CR	148131025	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600600267	Stephanie	Alfredo Zitarrosa	0	1	MXF600600267	0	Fonarte Latino, S.A. de C.V.	
CR	148131070	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600269	Â¿Sabes QuÃ©?	Adrian Goizueta	0	1	MXF600600269	1	Fonarte Latino, S.A. de C.V.	
CR	148131070	Apple One Family Monthly PAID	16	0.002825	0.0452	USD	MXF600600269	Â¿Sabes QuÃ©?	Adrian Goizueta	0	1	MXF600600269	0	Fonarte Latino, S.A. de C.V.	
CR	148131123	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600270	Te Recuerdo Amanda	Negro Ojeda	0	1	MXF600600270	0	Fonarte Latino, S.A. de C.V.	
CR	151379112	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600322	Soledad y Sol	Real de Catorce	0	1	MXF600600322	0	Fonarte Latino, S.A. de C.V.	
CR	152399938	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600600818	CorazÃ³n por CorazÃ³n	Mexicanto	0	1	MXF600600818	0	Fonarte Latino, S.A. de C.V.	
CR	152400040	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600829	El Taxi de los SueÃ±os	Real de Catorce	0	1	MXF600600829	0	Fonarte Latino, S.A. de C.V.	
CR	152428375	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600601094	Fue (Cancion Monosilaba)	Mauricio Diaz Hueso	0	1	MXF600601094	0	Fonarte Latino, S.A. de C.V.	
CR	152511307	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600601404	Obsceno	Alejandro Santiago	0	1	MXF600601404	0	Fonarte Latino, S.A. de C.V.	
CR	153880801	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602433	Adagio en Mi PaÃ­s (CanciÃ³n)	Sanampay	0	1	MXF600602433	0	Fonarte Latino, S.A. de C.V.	
CR	153881100	Apple One Family Monthly PAID	12	0.002825	0.0339	USD	MXF600602440	AcuÃ©rdate de Abril	Amaury PÃ©rez	0	1	MXF600602440	0	Fonarte Latino, S.A. de C.V.	
CR	154053327	Apple One Family Monthly PAID	17	0.002825	0.048025	USD	MXF600602490	Magdalena	Amaury PÃ©rez	0	1	MXF600602490	0	Fonarte Latino, S.A. de C.V.	
CR	154054160	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602497	No Lo Van a Impedir	Amaury PÃ©rez	0	1	MXF600602497	1	Fonarte Latino, S.A. de C.V.	
CR	154054160	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602497	No Lo Van a Impedir	Amaury PÃ©rez	0	1	MXF600602497	0	Fonarte Latino, S.A. de C.V.	
CR	154054212	Apple One Family Monthly PAID	14	0.002825	0.03955	USD	MXF600602499	Hacerte Venir	Amaury PÃ©rez	0	1	MXF600602499	0	Fonarte Latino, S.A. de C.V.	
CR	154054630	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602504	Cuando No EstÃ©s Con El	Amaury PÃ©rez	0	1	MXF600602504	0	Fonarte Latino, S.A. de C.V.	
CR	154064692	Apple One Family Monthly PAID	9	0.002825	0.025425	USD	MXF600602540	Abecedario	Amaury PÃ©rez	0	1	MXF600602540	0	Fonarte Latino, S.A. de C.V.	
CR	159278116	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602171	Has Notado?	Alejandro Santiago	0	1	MXF600602171	0	Fonarte Latino, S.A. de C.V.	
CR	167014115	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600292	Lapiz y Cuaderno	Amparo Ochoa	0	1	MXF600600292	1	Fonarte Latino, S.A. de C.V.	
CR	167017911	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF600600204	SÃ¡bado D.F.	Chava Flores	0	1	MXF600600204	0	Fonarte Latino, S.A. de C.V.	
CR	167022012	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600601521	Soy el Mismo	David Filio	0	1	MXF600601521	0	Fonarte Latino, S.A. de C.V.	
CR	168290096	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602587	Pocomania Day	Chalice	0	1	MXF600602587	0	Fonarte Latino, S.A. de C.V.	
CR	168291949	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602609	Quedate Como Nunca	Amaury PÃ©rez	0	1	MXF600602609	0	Fonarte Latino, S.A. de C.V.	
CR	178764940	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600001	El Barzon	Amparo Ochoa	0	1	MXF600600001	0	Fonarte Latino, S.A. de C.V.	
CR	185471927	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602805	Hoy Hace un Buen DÃ­a	Fernando Delgadillo	0	1	MXF600602805	0	Fonarte Latino, S.A. de C.V.	
CR	185472370	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600602814	Seres en Tono Azul (feat. Alejandro Filio)	Mexicanto	0	1	MXF600602814	0	Fonarte Latino, S.A. de C.V.	
CR	186653874	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600591	La Maldicion de la Malinche	Gabino Palomares	0	1	MXF600600591	0	Fonarte Latino, S.A. de C.V.	
CR	186654070	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600595	Mi Desierto	Gabino Palomares	0	1	MXF600600595	0	Fonarte Latino, S.A. de C.V.	
CR	187094116	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600915	Nunca SabrÃ¡s	Alejandro Santiago	0	1	MXF600600915	0	Fonarte Latino, S.A. de C.V.	
CR	187094121	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600600916	Razones de Sobra	Alejandro Santiago	0	1	MXF600600916	0	Fonarte Latino, S.A. de C.V.	
CR	187094291	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600924	Para una Despedida	Alejandro Santiago	0	1	MXF600600924	0	Fonarte Latino, S.A. de C.V.	
CR	187094345	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600600925	Por Si No Te Vuelvo a Ver	Alejandro Santiago	0	1	MXF600600925	0	Fonarte Latino, S.A. de C.V.	
CR	208082178	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600603398	Chilanga Banda	JosÃ© Manuel Aguilera, Jaime LÃ³pez	0	1	MXF600603398	1	Fonarte Latino, S.A. de C.V.	
CR	208082178	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600603398	Chilanga Banda	JosÃ© Manuel Aguilera, Jaime LÃ³pez	0	1	MXF600603398	0	Fonarte Latino, S.A. de C.V.	
CR	256548223	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600603017	Entre Mares y Arenas-Amame Como Si Fuera Nueva	Miriam Ramos	0	1	MXF600603017	0	Fonarte Latino, S.A. de C.V.	
CR	257289004	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600700100	Por Si No Te Vuelvo a Ver	Alejandro Santiago	0	1	MXF600700100	0	Fonarte Latino, S.A. de C.V.	
CR	266250475	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600700250	Del Respirar de las Piedras / Momentos Pendientes (feat. Fernando Delgadillo)	Edel JuÃ¡rez	0	1	MXF600700250	0	Fonarte Latino, S.A. de C.V.	
CR	266250658	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600700251	Mejor la Cama Destendida / La Recuerdo AsÃ­ (feat. Edgar Oceransky)	Edel JuÃ¡rez	0	1	MXF600700251	0	Fonarte Latino, S.A. de C.V.	
CR	292661633	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600800049	Quebrado	Pedro Aznar	0	1	MXF600800049	0	Fonarte Latino, S.A. de C.V.	
CR	292661693	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF600800050	Fugu	Pedro Aznar	0	1	MXF600800050	0	Fonarte Latino, S.A. de C.V.	
CR	292661694	Apple One Family Monthly PAID	8	0.002825	0.0226	USD	MXF600800051	Nocturno Suburbano	Pedro Aznar	0	1	MXF600800051	0	Fonarte Latino, S.A. de C.V.	
CR	292661695	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF600800052	Tiempo Sin Respuesta	Pedro Aznar	0	1	MXF600800052	0	Fonarte Latino, S.A. de C.V.	
CR	292661698	Apple One Family Monthly PAID	9	0.002825	0.025425	USD	MXF600800053	Lina de Luto	Pedro Aznar	0	1	MXF600800053	0	Fonarte Latino, S.A. de C.V.	
CR	292661699	Apple One Family Monthly PAID	23	0.002825	0.064975	USD	MXF600800054	DÃ©cimas	Pedro Aznar	0	1	MXF600800054	0	Fonarte Latino, S.A. de C.V.	
CR	292661703	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600800055	Â¿No Es una Pena?	Pedro Aznar	0	1	MXF600800055	0	Fonarte Latino, S.A. de C.V.	
CR	292661706	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600800056	Claroscuro	Pedro Aznar	0	1	MXF600800056	0	Fonarte Latino, S.A. de C.V.	
CR	292661707	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600800057	Los Hermanos	Pedro Aznar	0	1	MXF600800057	0	Fonarte Latino, S.A. de C.V.	
CR	292661709	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600800058	Confesiones de Invierno	Pedro Aznar	0	1	MXF600800058	0	Fonarte Latino, S.A. de C.V.	
CR	292661712	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600800059	El Rey LlorÃ³	Pedro Aznar	0	1	MXF600800059	0	Fonarte Latino, S.A. de C.V.	
CR	292661715	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600800060	Credulidad	Pedro Aznar	0	1	MXF600800060	0	Fonarte Latino, S.A. de C.V.	
CR	292661718	Apple One Family Monthly PAID	9	0.002825	0.025425	USD	MXF600800061	La Abeja y la AraÃ±a	Pedro Aznar	0	1	MXF600800061	0	Fonarte Latino, S.A. de C.V.	
CR	292661719	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600800062	Fragilidad	Pedro Aznar	0	1	MXF600800062	0	Fonarte Latino, S.A. de C.V.	
CR	292661722	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600800063	Amar y Dejar Partir	Pedro Aznar	0	1	MXF600800063	0	Fonarte Latino, S.A. de C.V.	
CR	319792394	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600900119	Ata	Gustavo Lara	0	1	MXF600900119	0	Fonarte Latino, S.A. de C.V.	
CR	319834685	Apple One Family Monthly PAID	18	0.002825	0.05085	USD	MXF600900156	Es Por Ti	Inspector	0	1	MXF600900156	0	Fonarte Latino, S.A. de C.V.	
CR	319834694	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600900157	Y QuÃ©	Inspector	0	1	MXF600900157	1	Fonarte Latino, S.A. de C.V.	
CR	319834694	Apple One Family Monthly PAID	36	0.002825	0.1017	USD	MXF600900157	Y QuÃ©	Inspector	0	1	MXF600900157	0	Fonarte Latino, S.A. de C.V.	
CR	319834704	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600900159	Noviembre	Inspector	0	1	MXF600900159	0	Fonarte Latino, S.A. de C.V.	
CR	319834712	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600900162	Mentirosa	Inspector	0	1	MXF600900162	0	Fonarte Latino, S.A. de C.V.	
CR	319834714	Apple One Family Monthly PAID	11	0.002825	0.031075	USD	MXF600900163	BÃ©same Mucho	Inspector	0	1	MXF600900163	0	Fonarte Latino, S.A. de C.V.	
CR	319834714	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF600900163	BÃ©same Mucho	Inspector	0	1	MXF600900163	1	Fonarte Latino, S.A. de C.V.	
CR	319834772	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600900168	Our House	Inspector	0	1	MXF600900168	0	Fonarte Latino, S.A. de C.V.	
CR	335171824	Apple One Family Monthly PAID	6	0.002825	0.01695	USD	MXF600900722	Coincidir	Mexicanto	0	1	MXF600900722	0	Fonarte Latino, S.A. de C.V.	
CR	335171833	Apple One Family Monthly PAID	6	0.002825	0.01695	USD	MXF600900723	El Hombre del Piano	Mexicanto	0	1	MXF600900723	0	Fonarte Latino, S.A. de C.V.	
CR	335171841	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF600900724	Me Basta	Mexicanto	0	1	MXF600900724	0	Fonarte Latino, S.A. de C.V.	
CR	335171849	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF600900725	Este DÃ­a Es el Mejor	Mexicanto	0	1	MXF600900725	0	Fonarte Latino, S.A. de C.V.	
CR	335171918	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600900736	Hacerte Venir	Mexicanto	0	1	MXF600900736	0	Fonarte Latino, S.A. de C.V.	
CR	335171930	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF600900738	Solo Le Pido a Dios	Mexicanto	0	1	MXF600900738	0	Fonarte Latino, S.A. de C.V.	
CR	361005088	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF601000115	Cada Vez	Rodrigo Rojas	0	1	MXF601000115	0	Fonarte Latino SA de CV	
CR	388106802	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF600700538	Caballito De Mar	Lazcano Malo	0	1	MXF600700538	0	Fonarte Latino SA de CV	
CR	400328482	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601000460	MarÃ­a	Alejandro Santiago	0	1	MXF601000460	0	Fonarte Latino SA de CV	
CR	400328763	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601000466	Cuando Dije Amor	Alejandro Santiago	0	1	MXF601000466	0	Fonarte Latino SA de CV	
CR	400605487	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601000569	CerrÃ³ Sus Ojitos Cleto	Chava Flores	0	1	MXF601000569	0	Fonarte Latino SA de CV	
CR	425064969	Apple One Family Monthly PAID	9	0.002825	0.025425	USD	MXF601100072	MÃ¡ndame Un EmoticÃ³n	El Gran Silencio	0	1	MXF601100072	0	Fonarte Latino SA de CV	
CR	425064974	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601100074	CorrupciÃ³n Ska	El Gran Silencio	0	1	MXF601100074	0	Fonarte Latino SA de CV	
CR	436902414	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601100414	Parte del Show	Lazcano Malo	0	1	MXF601100414	0	Fonarte Latino SA de CV	
CR	437384243	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601100325	Un Cuento Antes De Morir	Nostra Morte	0	1	MXF601100325	0	Fonarte Latino SA de CV	
CR	472445826	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601100805	Â¿Y Si Resulta?	Edel JuÃ¡rez	0	1	MXF601100805	0	Fonarte Latino SA de CV	
CR	472446134	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601100808	VendrÃ¡ el Olvido / Te DejÃ© (feat. Edgar Oceransky)	Edel JuÃ¡rez	0	1	MXF601100808	0	Fonarte Latino SA de CV	
CR	496302566	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601200011	Siempre Te BusquÃ©	Monocordio	0	1	MXF601200011	0	Fonarte Latino SA de CV	
CR	502375164	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601200082	Ahora Que Te Vas	Salvador AviÃ±a	0	1	MXF601200082	0	Fonarte Latino SA de CV	
CR	538520985	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601200639	Tu Perfume	Carlos MacÃ­as	0	1	MXF601200639	0	Fonarte Latino, S.A. de C.V.	
CR	538520986	Apple One Family Monthly PAID	9	0.002825	0.025425	USD	MXF601200640	Divina TÃº	Carlos MacÃ­as	0	1	MXF601200640	0	Fonarte Latino, S.A. de C.V.	
CR	538521369	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601200642	Amarte AsÃ­	Carlos MacÃ­as	0	1	MXF601200642	0	Fonarte Latino, S.A. de C.V.	
CR	566614232	Apple One Family Monthly PAID	13	0.002825	0.036725	USD	MXF601200995	Mil Vidas (feat. Fernanda Castillo)	Carlos MacÃ­as	0	1	MXF601200995	0	Fonarte Latino, S.A. de C.V.	
CR	567814526	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601201035	Charrock and Roll	Tex Tex	0	1	MXF601201035	0	Fonarte Latino, S.A. de C.V.	
CR	587928271	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601201211	Se Me Desgarra El Alma	Jorge Gallegos	0	1	MXF601201211	0	Fonarte Latino, S.A. de C.V.	
CR	632302407	Apple One Family Monthly PAID	16	0.002825	0.0452	USD	MXF601300436	Colores	Rastrillos	0	1	MXF601300436	0	Fonarte Latino, S.A. de C.V.	
CR	711563514	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601300589	Bachata Rosa	Estrella	0	1	MXF601300589	1	Fonarte Latino, S.A. de C.V.	
CR	711563519	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF601300594	TÃ³mame O DÃ©jame	Estrella	0	1	MXF601300594	0	Fonarte Latino, S.A. de C.V.	
CR	765846880	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601301194	Olvidarte JamÃ¡s	Carlos MacÃ­as	0	1	MXF601301194	0	Fonarte Latino, S.A. de C.V.	
CR	805807430	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400013	Mala	Liliana Felipe	0	1	MXF601400013	1	Fonarte Latino, S.A. de C.V.	
CR	805807430	Apple One Family Monthly PAID	4	0.002825	0.0113	USD	MXF601400013	Mala	Liliana Felipe	0	1	MXF601400013	0	Fonarte Latino, S.A. de C.V.	
CR	820453152	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400243	Piensa en MÃ­	Gustavo Lastra	0	1	MXF601400243	0	Fonarte Latino, S.A. de C.V.	
CR	820453153	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400244	Como La Marea	Gustavo Lastra	0	1	MXF601400244	0	Fonarte Latino, S.A. de C.V.	
CR	820453158	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400249	Canto AnoÌnimo	Gustavo Lastra	0	1	MXF601400249	0	Fonarte Latino, S.A. de C.V.	
CR	844286959	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400356	Se Te Nota	Salvador AviÃ±a	0	1	MXF601400356	0	Fonarte Latino, S.A. de C.V.	
CR	859453869	Apple One Family Monthly PAID	3	0.002825	0.008475	USD	MXF601400268	Vereda Tropical	Chavela Vargas	0	1	MXF601400268	0	Fonarte Latino, S.A. de C.V.	
CR	859453873	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400271	Somos	Chavela Vargas	0	1	MXF601400271	0	Fonarte Latino, S.A. de C.V.	
CR	859453877	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601400275	La Despedida	Chavela Vargas	0	1	MXF601400275	0	Fonarte Latino, S.A. de C.V.	
CR	881545806	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601400533	Crash	Miguel Inzunza	0	1	MXF601400533	0	Fonarte Latino, S.A. de C.V.	
CR	881545865	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400537	Romance de Segundos	Miguel Inzunza	0	1	MXF601400537	0	Fonarte Latino, S.A. de C.V.	
CR	881545868	Apple One Family Monthly PAID	2	0.002825	0.00565	USD	MXF601400539	Bella	Miguel Inzunza	0	1	MXF601400539	1	Fonarte Latino, S.A. de C.V.	
CR	881548061	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400555	Vuelve Despacio	Miguel Inzunza	0	1	MXF601400555	0	Fonarte Latino, S.A. de C.V.	
CR	881548373	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400564	Se Busca	Miguel Inzunza	0	1	MXF601400564	0	Fonarte Latino, S.A. de C.V.	
CR	892401246	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400645	Un Hombre Normal	Santaella	0	1	MXF601400645	0	Fonarte Latino, S.A. de C.V.	
CR	909103155	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400770	Breve Historia de Alcohol Y Una Mujer	Inspector	0	1	MXF601400770	0	Fonarte Latino, S.A. de C.V.	
CR	909103171	Apple One Family Monthly PAID	5	0.002825	0.014125	USD	MXF601400772	El Tiempo	Percance	0	1	MXF601400772	0	Fonarte Latino, S.A. de C.V.	
CR	909471763	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400798	Con Todo y Eso	Carlos MacÃ­as	0	1	MXF601400798	0	Fonarte Latino, S.A. de C.V.	
CR	909471764	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400799	Cuando Me Besas	Carlos MacÃ­as	0	1	MXF601400799	0	Fonarte Latino, S.A. de C.V.	
CR	909471765	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400800	Con Esa Boquita	Carlos MacÃ­as	0	1	MXF601400800	0	Fonarte Latino, S.A. de C.V.	
CR	909471766	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400801	Ella	Carlos MacÃ­as	0	1	MXF601400801	0	Fonarte Latino, S.A. de C.V.	
CR	909471766	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400801	Ella	Carlos MacÃ­as	0	1	MXF601400801	1	Fonarte Latino, S.A. de C.V.	
CR	909471780	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400808	Amarte AsÃ­	Carlos MacÃ­as	0	1	MXF601400808	0	Fonarte Latino, S.A. de C.V.	
CR	920515640	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400623	Amor Adentro	Rodrigo Rojas	0	1	MXF601400623	0	Fonarte Latino, S.A. de C.V.	
CR	920515675	Apple One Family Monthly PAID	1	0.002825	0.002825	USD	MXF601400859	La ExcepciÃ³n	Rodrigo Rojas	0	1	MXF601400859	0	Fonarte Latino, S.A. de C.V.	
